Product List as of 17/06/2026,,,,,,,,,,
Product Code,Supplier Name,Product Description,Created On,Default Sell Price,Bin Location,Allocated,On Hand,Available,Base Unit,On Purchase
18KJ115W19CM,Beads Paradise,"18k WG Solid Oval Link Bracelet with 6 Blue Rosecut Sapphire Drops 19cm (incl 1cm adjustable links). Gross weight 2.5g, Sapphire weight 3.7ct.",01/03/2024,"1,639.10",J115,0.0000,1.0000,1,Each,0
18KJ114Y20CM,Beads Paradise,18k YG Blue Sapphire Chain 20cm. Gross weight Approx. 3.25g. Sapphire weight Approx. 12.00ct,01/03/2024,"1,012.66",J114,0.0000,0.0000,0,Each,0
18KJ114W45CM,Beads Paradise,18k WG Blue Sapphire Chain 45cm (incl 2cm adjustable links). Gross weight 7.71g. Sapphire weight 28.45ct.,01/03/2024,"2,025.35",J114,0.0000,3.0000,3,Each,0
18KJ114W20CM,Beads Paradise,18k WG Blue Sapphire Chain 20cm. Gross weight Approx. 3.25g. Sapphire weight Approx. 12.00ct,01/03/2024,"1,012.66",J114,0.0000,2.0000,2,Each,0
18KJ113W45CM,Beads Paradise,18k WG Blue Sapphire Chain 45cm (incl 2cm adjustable links). Gross weight 8.21g. Sapphire weight 31.45ct.,01/03/2024,"2,095.97",J113,0.0000,1.0000,1,Each,0
18KJ112W90CM,Beads Paradise,18k WG Natural Grey Diamond and Grey Tahitian Pearl Chain 90cm. 7x8-8.5mm Tahitian Pearl. Grey Diamond Weight 22.05ct.,01/03/2024,"6,076.80",J112,0.0000,2.0000,2,Each,0
18KJ111W90CM,Beads Paradise,"18k WG Natural Grey Diamond and Silver South Sea Pearl Chain 90cm. Gross weight approx 19.75g, 11-12mm Silver South Sea Pearl. Grey Diamond weight approx 26.0ct.",01/03/2024,"6,650.07",J111,0.0000,3.0000,3,Each,0
18KJ110W45CM,Beads Paradise,18k WG Natural Grey Diamond Chain 45cm (incl 2cm adjustable links). Gross weight approx. 3.8g Grey Diamond weight approx 10.85ct.,01/03/2024,"2,703.58",J110,0.0000,3.0000,3,Each,0
18KJ109Y45CM,Beads Paradise,"18k YG Three Strand Natural Black Diamond Chain 45cm (incl 2cm adjustable links). Gross weight approx 9g, Black Diamond weight approx 14.0ct.",01/03/2024,"3,669.00",J109,0.0000,1.0000,1,Each,0
18KJ108Y45CM,Beads Paradise,"18k YG Natural Black Diamond Chain 45cm (incl 2cm adjustable links). Gross weight approx 3.3g, Black Diamond weight approx 5.0ct.",01/03/2024,"1,609.79",J108,0.0000,0.0000,0,Each,0
18KJ108Y19CM,Beads Paradise,"18k YG Natural Black Diamond Chain 19cm (incl 2cm adjustable links). Gross weight approx 1.4g, Black Diamond weight approx 2.1ct.",01/03/2024,802.60,J108,0.0000,0.0000,0,Each,0
18KJ107Y45CM,Beads Paradise,18k YG Yellow Sapphire Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 36.7ct,01/03/2024,412.11,J107,0.0000,2.0000,2,Each,0
18KJ107W45CM,Beads Paradise,18k WG Yellow Sapphire Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 36.8ct,01/03/2024,412.11,J107,0.0000,5.0000,5,Each,0
18KJ106Y45CM,Beads Paradise,18k YG Multi-Coloured Ruby Emerald & Sapphire Bead Chain 45cm (incl 2cm adjustable links) approx 32ct,01/03/2024,388.61,J106,0.0000,5.0000,5,Each,0
18KJ106W45CM,Beads Paradise,18k WG Multi-Coloured Ruby Emerald & Sapphire Bead Chain 45cm (incl 2cm adjustable links) approx 31.7ct,01/03/2024,496.86,J106,0.0000,5.0000,5,Each,0
18KJ105Y45CM,Beads Paradise,18k YG Multi-Coloured Ruby Emerald & Sapphire Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 42ct,01/03/2024,447.45,J105,0.0000,5.0000,5,Each,0
18KJ105W45CM,Beads Paradise,18k WG Multi-Coloured Ruby Emerald & Sapphire Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 42.4ct,01/03/2024,447.45,J105,0.0000,3.0000,3,Each,0
18KJ104Y45CM,Beads Paradise,18k YG Multi-Coloured Sapphire Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 36.6ct,01/03/2024,412.11,J104,0.0000,0.0000,0,Each,0
18KJ104W45CM,Beads Paradise,18k WG Multi-Coloured Sapphire Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 36.3ct,01/03/2024,412.11,J104,0.0000,5.0000,5,Each,0
18KJ103Y45CM,Beads Paradise,18k YG Blue Sapphire Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 73.7ct,01/03/2024,768.77,J103,0.0000,3.0000,3,Each,0
18KJ103W45CM,Beads Paradise,18k WG Blue Sapphire Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 73.5ct,01/03/2024,659.41,J103,0.0000,5.0000,5,Each,0
18KJ102Y45CM,Beads Paradise,18k YG Blue Sapphire Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 44ct,01/03/2024,471.03,J102,0.0000,1.0000,1,Each,0
18KJ102Y20CM,Beads Paradise,18k YG Blue Sapphire Shaded Faceted Bead Chain 20cm (incl 2cm adjustable links) Approx 18ct,01/03/2024,353.25,J102,0.0000,0.0000,0,Each,0
18KJ102W45CM,Beads Paradise,18k WG Blue Sapphire Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 44ct,01/03/2024,471.03,J102,0.0000,3.0000,3,Each,0
18KJ102W20CM,Beads Paradise,18k WG Blue Sapphire Shaded Faceted Bead Chain 20cm (incl 2cm adjustable links) Approx 18ct,01/03/2024,353.25,J102,0.0000,0.0000,0,Each,0
18KJ101Y45CM,Beads Paradise,18k YG Ruby Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 88ct,01/03/2024,753.63,J101,0.0000,0.0000,0,Each,0
18KJ101W45CM,Beads Paradise,18k WG Ruby Shaded Faceted Bead Chain 45cm (incl 2cm adjustable links) approx 88ct,01/03/2024,753.63,J101,0.0000,1.0000,1,Each,0
18KINITIALSACBROACH,Unknown,"18k YG Initials ""A C"" Brooch",01/03/2024,336.11,0,0.0000,1.0000,1,Each,0
18KHTE8019CM,Unknown,18k YG Italian Hollow Birdseye/Tiger Eye Bracelet 2.5mm wide 19cm Approx 2.08g,01/03/2024,221.00,HTE80,0.0000,0.0000,0,Weight,0
18KHCB8019CM,Unknown,18k YG Italian Hollow Flat Curb Bracelet 2.5mm wide 19cm Approx 2.8g,01/03/2024,221.00,HCB80,0.0000,0.0000,0,Weight,0
18KGZP23060CM,Forval,18k YG Italian Solid Flat Curb Chain 5.8mm wide 60cm Approx 36.95g,01/03/2024,221.00,GZP230,0.0000,73.8300,73.83,Weight,0
18KGZP23055CM,Forval,18k YG Italian Solid Flat Curb Chain 5.8mm wide 55cm Approx 33.9g,01/03/2024,221.00,GZP230,0.0000,69.0100,69.01,Weight,0
18KGZP23050CM,Forval,18k YG Italian Solid Flat Curb Chain 5.8mm wide 50cm Approx 30.0g,01/03/2024,221.00,GZP230,0.0000,59.7300,59.73,Weight,0
18KGZP23021CM,Forval,18k YG Italian Solid Flat Curb Bracelet 5.8mm wide 21cm Approx 13.3g,01/03/2024,221.00,GZP230,0.0000,0.0000,0,Weight,0
18KGZP23019CM,Forval,18k YG Italian Flat Curb Bracelet. 5.8mm wide 19cm. Approx 12.35g,01/03/2024,221.00,GZP230,0.0000,0.0000,0,Weight,0
18KGZP15060CM,Forval,18k YG Italian Solid Flat Curb Chain 4.5mm wide 60cm Approx 25.2g,01/03/2024,221.00,GZP150,0.0000,0.0000,0,Weight,0
18KGZP15055CM,Forval,18k YG Italian Solid Flat Curb Chain 4.5mm wide 55cm Approx 24.4g,01/03/2024,221.00,GZP150,0.0000,49.4300,49.43,Weight,0
18KGZP15050CM,Forval,18k YG Italian Solid Flat Curb Chain 4.5mm wide 50cm. Approx 21.5g.,01/03/2024,221.00,GZP150,0.0000,0.0100,0.01,Weight,0
18KGZP15021CM,Forval,18k YG Italian Solid Flat Curb Bracelet 4.5mm wide 21cm. Approx 9.58g.,01/03/2024,221.00,GZP150,0.0000,0.0000,0,Weight,0
18KGZP10070CM,Forval,18k YG Italian Solid Flat Curb Chain 3.4mm wide 70cm Approx 17g,01/03/2024,221.00,GZP100,0.0000,0.0000,0,Weight,0
18KGZP10065CM,Forval,18k YG Italian Solid Flat Curb Chain 3.4mm wide 65cm Approx 15.4g,01/03/2024,221.00,GZP100,0.0000,0.0000,0,Weight,0
18KGZP10060CM,Forval,18k YG Italian Solid Flat Curb Chain 3.4mm wide 60cm Approx 14.55g,01/03/2024,221.00,GZP100,0.0000,29.0900,29.09,Weight,0
18KGZP10055CM,Forval,18k YG Italian Solid Flat Curb Chain 3.4mm wide 55cm Approx 13.4g,01/03/2024,221.00,GZP100,0.0000,79.0800,79.08,Weight,0
18KGZP10050CM,Forval,18k YG Italian Solid Flat Curb Chain 3.4mm wide 50cm Approx 12.3g,01/03/2024,221.00,GZP100,0.0000,24.3300,24.33,Weight,0
18KGZP10021CM,Forval,18k YG Italian Solid Flat Curb Bracelet 3.4mm wide 21cm Approx 6.4g,01/03/2024,221.00,GZP100,0.0000,0.0000,0,Weight,0
18KGZP070670CM,Forval,18k YG Italian Solid Flat Curb Chain 2.1mm wide 70cm. Approx 10.00g.,01/03/2024,221.00,GZP0706,0.0000,19.9000,19.9,Weight,0
18KGZP070660CM,Forval,18k YG Italian Solid Flat Curb Chain 2.1mm wide 60cm. Approx 8.41g,01/03/2024,221.00,GZP0706,0.0000,0.0000,0,Weight,0
18KGZP070655CM,Forval,18k YG Italian Solid Flat Curb Chain 2.1mm wide 55cm. Approx 7.31g,01/03/2024,221.00,GZP0706,14.6000,0.0000,-14.6,Weight,0
18KGZP070650CM,Forval,18k YG Italian Solid Flat Curb Chain 2.1mm wide 50cm. Approx 7.12g,01/03/2024,221.00,GZP0706,0.0000,0.0000,0,Weight,0
18KGZP070645CM,Forval,18k YG Italian Solid Flat Curb Chain 2.1mm wide 45cm Approx 6.37g,01/03/2024,221.00,GZP0706,0.0000,0.0000,0,Weight,0
18KGZP070620CM,Forval,18k YG Italian Solid Flat Curb Chain 2.1mm wide 20cm. Approx 3.04g.,01/03/2024,221.00,GZP0706,0.0000,6.0600,6.06,Weight,0
18KGZP0706/ID19CM,Forval,18k YG Italian Solid Flat Curb ID Bracelet 2.1mm wide 19cm (O ring at 17cm). Approx 3.66g.,01/03/2024,223.22,GZP0706/ID,0.0000,58.5000,58.5,Weight,0
18KGM130,Unknown,18k YG & Rubber Bracelet.,01/03/2024,"1,888.90",18KGM130,0.0000,1.0000,1,Each,0
18KGM125,Unknown,18k YG & Rubber Bracelet. Approx 13.9g,01/03/2024,"1,973.75",18KGM125,0.0000,1.0000,1,Each,0
18KGDY040AJ65,Forval,18k YG Italian Solid Curb Chain 1.4mm wide 65cm Adjustable Approx 5.5g,01/03/2024,223.22,GDY040,0.0000,10.8900,10.89,Weight,0
18KGDY040AJ50,Forval,18k YG Italian Solid Curb Chain 1.4mm wide 50cm Adjustable Approx 4.4g,01/03/2024,223.22,GDY040,0.0000,5.9100,5.91,Weight,0
18KGDY04055CM,Forval,18k YG Italian Curb Chain  1.4mm wide 55cm. Approx 4.2g.,01/03/2024,221.00,GDY040,0.0000,4.1800,4.18,Weight,0
18KGDY04055+5CM,Forval,18k YG Italian Solid Curb Chain 1.4mm wide 60cm O-Ring at 55cm Approx 4.5g,01/03/2024,221.00,GDY040,0.0000,0.0000,0,Weight,0
18KGDY04050CM,Forval,18k YG Italian Solid Curb Chain 1.4mm wide 50cm Approx 3.85g,01/03/2024,221.00,GDY040,0.0000,0.0000,0,Weight,0
18KGDY04045CM,Forval,18k YG Italian Solid Curb Chain 1.4mm wide 45cm Approx 3.45g,01/03/2024,221.00,GDY040,17.3500,0.0000,-17.35,Weight,0
18KGDY04043+2CM,Forval,18k YG Italian Solid Curb Chain 1.4mm wide 45cm O-Ring at 43cm Approx 3.4g,01/03/2024,221.00,GDY040,0.0000,0.0000,0,Weight,0
18KGDY04042CM,Forval,18k YG Italian Solid Curb Chain 1.4mm wide 42cm Approx 3.1g,01/03/2024,221.00,GDY040,0.0000,0.0000,0,Weight,0
18KGDY040/ID,Forval,18k YG Italian Solid Curb ID Bracelet 1.4mm wide 17cm O-Ring at 15cm Approx 2.35g,01/03/2024,223.22,GDY040/ID,0.0000,30.3700,30.37,Weight,0
18KGDY035C45CM,Forval,18k YG Italian Solid Curb with Cross Chain 1.2mm wide 45cm incl 3cm adjustable links Approx 3.0g,01/03/2024,221.00,GDY035C,0.0000,17.7400,17.74,Weight,0
18KGDY03560CM,Forval,18k YG Italian Solid Curb Chain 1.2mm wide 60cm Approx 3.4g,01/03/2024,221.00,GDY035,0.0000,10.1200,10.12,Weight,0
18KGDY03550CM,Forval,18k YG Italian Solid Curb Chain 1.2mm wide 50cm Approx 2.95g,01/03/2024,221.00,GDY035,0.0000,51.9800,51.98,Weight,0
18KGDY03545CM,Forval,18k YG Italian Solid Curb Chain 1.2mm wide 45cm Approx 2.7g,01/03/2024,221.00,GDY035,2.7000,0.0000,-2.7,Weight,0
18KGDY03542CM,Forval,18k YG Italian Solid Curb Chain 1.2mm wide 42cm Approx 2.6g,01/03/2024,221.00,GDY035,0.0000,9.8500,9.85,Weight,0
18KGDY035/ID,Forval,18k YG Italian Solid Curb ID Bracelet 1.2mm wide 17cm O-Ring at 15cm Approx 2.2g,01/03/2024,223.22,GDY035/ID,0.0000,7.5000,7.5,Weight,0
18KGDW040C45CM,Forval,18k WG Italian Solid Curb with Cross Chain 1.4mm wide 45cm incl 3cm adjustable links Approx 3.6g,01/03/2024,222.11,GDW040C,0.0000,10.7200,10.72,Weight,0
18KGDW04055CM,Forval,18k WG Italian Solid Curb Chain 1.4mm wide 55cm Approx 4.1g,01/03/2024,222.11,GDY040,0.0000,4.1400,4.14,Weight,0
18KGDW04050CM,Forval,18k WG Italian Solid Curb Chain 1.4mm wide 50cm Approx 3.75g,01/03/2024,222.11,GDY040,0.0000,29.6000,29.6,Weight,0
18KGDW04045CM,Forval,18k WG Italian Solid Curb Chain 1.4mm wide 45cm Approx 3.4g,01/03/2024,222.11,GDY040,0.0000,27.0000,27,Weight,0
18KGDW04045+5CM,Forval,18k WG Italian Solid Curb Chain 1.4mm wide 50cm O-Ring at 45cm Approx 3.6g,01/03/2024,222.11,GDY040,0.0000,0.0000,0,Weight,0
18KGDW04042CM,Forval,18k WG Italian Solid Curb Chain 1.4mm wide 42cm Approx 3.2g,01/03/2024,222.11,GDY040,0.0000,40.9400,40.94,Weight,0
18KGDW04042+3CM,Forval,18k WG Italian Solid Curb Chain 1.4mm wide 45cm O-Ring at 42cm Approx 3.2g,01/03/2024,222.11,GDY040,0.0000,0.0000,0,Weight,0
18KGDW040/ID,Forval,18k WG Italian Solid Curb ID Bracelet 1.4mm wide 17cm O-Ring at 15cm Approx 2.15g,01/03/2024,222.11,GDY040/ID,0.0000,42.7000,42.7,Weight,0
18KGATE22519.5CM,Divya,18k YG Gate Link Bracelet - as per image emailed..Length:  19.5cm..6 x Rubies (2.9mm) ..5 x Brilliant Cut Diamonds (1.3mm)  G-SI  ..Bracelet will be with a double figure 8 and safety chain...Weight: approx 16.7 grams,01/03/2024,200.85,0,0.0000,0.0000,0,Each,0
18KG030942CM,Unknown,18k YG Italian Solid Curb Chain 1.5mm wide 42cm Approx 3.2g,01/03/2024,221.00,G0309,0.0000,12.6400,12.64,Weight,0
18KFSB151W,Unknown,18k WG Thread Post with Butterfly Finding,01/03/2024,318.17,FSB151W,0.0000,10.5000,10.5,Each,0
18KFPC12W,Unknown,18k WG Parrot Clasp. 5.5mm Approx 0.83g.,01/03/2024,224.33,FPC12W,0.0000,14.9600,14.96,Weight,0
18KFPC10W,Unknown,18k WG Parrot Clasp 11.7mm. Approx 0.56g.,01/03/2024,224.33,FPC10W,0.0000,22.4700,22.47,Weight,0
18KFP6.9MM,Divya,Same design as JE 37072 ( but as a Pnd ) Refer to attached image....18k WG 4-Claw Pnd to suit a Princess Cut ..6.90mm x 6.9mm (depth 5.0mm) with Filigree Heart Setting...Bail: to fit a 1.9mm round cha,01/03/2024,363.26,0,0.0000,0.0000,0,Each,0
18KFJR020,Unknown,18k YG Jump-Ring 6.5x1.0mm  Approx 0.15g.,01/03/2024,223.22,FJR020,0.0000,0.9500,0.95,Weight,0
18KFJR015,Unknown,18k YG Jump-Ring 5.0 x 1.0  Approx 0.15g.,01/03/2024,223.22,FJR015,0.0000,15.6100,15.61,Weight,0
18KFJR010,Unknown,18k YG Jump-Ring 4.5x0.90mm.  Approx 0.14g,01/03/2024,223.22,FJR010,0.0000,9.6900,9.69,Weight,0
18KFG30075CM,A & K Jeweller,"18k YG Solid Figaro Chain 1x3 8.7mm wide, 75cm. Approx 140g",01/03/2024,221.00,0,0.0000,0.0000,0,Weight,0
18KFG18052CM,Forval,18k YG Italian Solid 1 x 3 Figaro Chain 7.0mm wide 52cm Approx 65.9g,01/03/2024,221.00,FG180,0.0000,65.8700,65.87,Weight,0
18KFG1006PW42CM,Unknown,18k 2T Italian Solid 1 x 3 YG and WG Figaro Chain 4.1mm wide 42cm Approx 13.4g,01/03/2024,222.11,FG1006PW,0.0000,13.4100,13.41,Weight,0
18KFG06060CM,Forval,18k YG Italian Solid 1 x 3 Figaro Chain 2.1mm wide 60cm. Approx 8.15g.,01/03/2024,221.00,FG060,0.0000,16.2000,16.2,Weight,0
18KFG06055CM,Forval,18k YG Italian Solid 1 x 3 Figaro Chain 2.1mm wide 55cm. Approx 7.56g.,01/03/2024,221.00,FG060,0.0000,53.8100,53.81,Weight,0
18KFG06050CM,Forval,18k YG Italian Solid 1 x 3 Figaro Chain 2.1mm wide 50cm. Approx 6.88g.,01/03/2024,221.00,FG060,0.0000,20.5500,20.55,Weight,0
18KFG06045CM,Forval,18k YG Italian Solid 1 x 3 Figaro Chain 2.1mm wide 45cm. Approx 6.21g.,01/03/2024,221.00,FG060,0.0000,68.0200,68.02,Weight,0
18KFG06020.5CM,Forval,18k YG Italian Solid 1 x 3 Figaro Bracelet 2.1mm wide 20.5cm. Approx 2.87g.,01/03/2024,221.00,FG060,0.0000,20.4900,20.49,Weight,0
18KFG060/ID17CM,Forval,18k YG Italian Solid 1 x 3 Figaro ID Bracelet 2.1mm wide 17cm (O ring at 15cm). Approx 3.3g.,01/03/2024,223.22,FG060/ID,0.0000,3.3200,3.32,Weight,0
18KFG04055CM,Forval,18k YG Italian Solid 1x5 Figaro Chain 1.4mm wide 55cm. Approx 5.18g.,01/03/2024,221.00,FG040,0.0000,0.0000,0,Weight,0
18KFG04050CM,Forval,18k YG Italian Solid 1x5 Figaro Chain 1.4mm wide 50cm. Approx 4.70g.,01/03/2024,221.00,FG040,0.0000,4.7000,4.7,Weight,0
18KFG04045CM,Forval,18k YG Italian Solid 1x5 Figaro Chain 1.4mm wide 45cm. Approx 4.26g.,01/03/2024,221.00,FG040,0.0000,0.0000,0,Weight,0
18KFG04042CM,Forval,18k YG Italian Solid 1x5 Figaro Chain 1.4mm wide 42cm. Approx 3.99g.,01/03/2024,221.00,FG040,0.0000,4.0000,4,Weight,0
18KFG040/ID17CM,Forval,18k YG Italian Solid 1x5 Figaro ID Bracelet 1.4mm wide 17cm (O ring at 15cm). Approx 2.48g.,01/03/2024,223.22,FG040/ID,0.0000,44.3900,44.39,Weight,0
18KFBLT05W,Unknown,18k WG Bolt Ring Finding 6mm Approx 0.19g.,01/03/2024,224.33,FBLT05W,0.0000,8.4700,8.47,Weight,0
18KFBE010,Unknown,18k YG Bolt Ring Finding Ends Approx 2.76g (per pair),01/03/2024,293.49,FBE010,0.0000,9.5500,9.55,Weight,0
18KFBE005,Unknown,18k YG Bolt Ring Finding Ends Approx 1.85g (per pair),01/03/2024,293.49,FBE005,0.0000,5.5700,5.57,Weight,0
18KFB129,Divya,18k WG Posts with Screw Back Butterfly,01/03/2024,286.74,FB129,0.0000,4.0000,4,Each,0
18KFB105Y,Unknown,18k YG Butterfly Finding 6.5x3mm. Depth 3.2mm,01/03/2024,93.49,FB105Y,0.0000,30.0000,30,Each,0
18KFB102W,Unknown,18k WG Butterfly Finding 4.3x3.9mm. Depth 2.6mm,01/03/2024,44.88,FB102,0.0000,1.0000,1,Each,0
18KFB008W,Divya,18k WG Butterfly Screw Backs (sold as a pair),01/03/2024,181.37,FB008,0.0000,0.0000,0,Each,0
18KF935,Divya,18k WG Unset Stud Earrings Rubbin for Square Stones 5mm.,01/03/2024,390.37,0,0.0000,0.0000,0,Each,0
18KF916,Divya,18k WG Unset Stud Earrings  4 Claws  for Square Stones  6mm.  Butterflies not included.,01/03/2024,454.77,F814,0.0000,6.0000,6,Each,0
18KF915,Divya,18k WG Unset Stud Earrings  4 Claws  for Square Stones  5mm. Butterflies not included.,01/03/2024,439.01,F814,0.0000,2.0000,2,Each,0
18KF914,Divya,18k WG Unset Stud Earrings  4 Claws  for Square Stones  4mm. Butterflies not included.,01/03/2024,406.94,F814,0.0000,23.0000,23,Each,0
18KF906,Divya,18k WG Unset Stud Earrings  4 Claws  for Round Stones 6mm. Butterflies not included.,01/03/2024,358.63,F805,0.0000,3.5000,3.5,Each,0
18KF905,Divya,18k WG Unset Stud Earrings  4 Claws  for Round Stones 5mm.  Butterflies not included.,01/03/2024,332.72,F805,0.0000,1.0000,1,Each,0
18KF835,Divya,18k YG Unset Stud Earrings Rubbin for Square Stones 5mm.,01/03/2024,390.37,0,0.0000,0.0000,0,Each,0
18KF816,Divya,18k YG Unset Stud Earrings  4 Claws  for Square Stones  6mm. Butterflies not included.,01/03/2024,454.77,F814,0.0000,1.0000,1,Each,0
18KF815,Divya,18k YG Unset Stud Earrings  4 Claws  for Square Stones  5mm. Butterflies not included.,01/03/2024,439.01,F814,0.0000,3.0000,3,Each,0
18KF814,Divya,18k YG Unset Stud Earrings  4 Claws  for Square Stones  4mm. Butterflies not included.,01/03/2024,406.94,F814,0.0000,23.0000,23,Each,0
18KF806,Divya,18k YG Unset Stud Earrings  4 Claws  for Round Stones  6mm. Butterflies not included.,01/03/2024,358.63,F805,0.0000,1.0000,1,Each,0
18KF805,Divya,18k YG Unset Stud Earrings  4 Claws  for Round Stones 5mm. Butterflies not included.,01/03/2024,332.72,F805,0.0000,1.0000,1,Each,0
18KF804,Divya,18k YG Unset Stud Earrings 4 Claws for Round Stones 4mm.,01/03/2024,294.56,0,0.0000,0.0000,0,Each,0
18KEUR1180PURPLE,Unknown,18k YG Purple CZ Euro Clip Earrings 6mm,01/03/2024,525.87,EUR1178CLR,0.0000,0.5000,0.5,Each,0
18KEUR1180CLR,Unknown,18k YG CZ Euro Clip Earrings 6mm,01/03/2024,525.87,EUR1178CLR,0.0000,4.0000,4,Each,0
18KESY640,Inah Co Ltd - 9k CZ Huggies,18k YG CZ 4 Claw Brilliant Cut Stud Earrings 4mm,01/03/2024,250.44,ESY635,0.0000,2.0000,2,Each,0
18KESY635,Inah Co Ltd - 9k CZ Huggies,18k YG CZ 4 Claw Brilliant Cut Stud Earrings 3.5mm,01/03/2024,237.77,ESY635,0.0000,3.0000,3,Each,0
18KESW640,Inah Co Ltd - 9k CZ Huggies,18k WG CZ 4 Claw Brilliant Cut Stud Earrings 4mm,01/03/2024,257.62,ESY635,0.0000,3.0000,3,Each,0
18KESW635,Inah Co Ltd - 9k CZ Huggies,18k WG CZ 4 Claw Brilliant Cut Stud Earrings 3.5mm,01/03/2024,245.58,ESY635,0.0000,2.0000,2,Each,0
18KES925,Unknown,18k WG CZ 4 Claw Heart Cut Stud Earrings 5mm,01/03/2024,254.12,ES925,0.0000,1.0000,1,Each,0
18KES924,Unknown,18k WG CZ 4 Claw Heart Cut Stud Earrings 4mm,01/03/2024,270.21,ES924,0.0000,3.0000,3,Each,0
18KES916,Divya,18k WG CZ 4 Claw Princess Cut Stud Earrings 6mm,01/03/2024,390.98,ESY735,0.0000,2.0000,2,Each,0
18KES915,Divya,18k WG CZ 4 Claw Princess Cut Stud Earrings 5mm,01/03/2024,360.67,ESY735,0.0000,2.0000,2,Each,0
18KES914,Divya,18k WG Stud Earrings 4mm Square CZ's 4 Claws in Filigree Setting.,01/03/2024,288.44,0,0.0000,0.0000,0,Each,0
18KES906,Divya,18k WG CZ 4 Claw Round Cut Stud Earrings 6mm,01/03/2024,376.50,ESY635,0.0000,1.5000,1.5,Each,0
18KES905,Divya,Disc -18k WG Stud Earrings 5mm Round CZ's 4 Claws in Filigree Setting.,01/03/2024,203.10,0,0.0000,0.0000,0,Each,0
18KES904,Divya,Disc -18k WG Stud Earrings 4mm Round CZ's 4 Claws in Filigree Setting.,01/03/2024,176.91,0,0.0000,0.0000,0,Each,0
18KES824,Unknown,18k YG Stud Earrings 4mm Heart CZ's 3 Claws in Filigree Setting.,01/03/2024,270.21,ES824,0.0000,1.0000,1,Each,0
18KES815,Divya,18k YG CZ 4 Claw Princess Cut Stud Earrings 5mm,01/03/2024,357.33,ESY735,0.0000,3.0000,3,Each,0
18KES814,Divya,18k YG Stud Earrings 4mm Square CZ's 4 Claws in Filigree Setting.,01/03/2024,288.44,0,0.0000,0.0000,0,Each,0
18KES805,Divya,Disc -18k YG Stud Earrings 5mm Round CZ's 4 Claws in Filigree Setting.,01/03/2024,194.36,0,0.0000,0.0000,0,Each,0
18KES804,Divya,Disc -18k YG Stud Earrings 4mm Round CZ's 4 Claws in Filigree Setting.,01/03/2024,176.91,0,0.0000,0.0000,0,Each,0
18KES378,Inah Co Ltd - 9k CZ Huggies,18k RG Long Bar Stud Earrings 11mm long,01/03/2024,239.12,ES178,0.0000,0.0000,0,Each,0
18KES003,Divya,Disc -18k WG Bezel Set Stud Earrings set with Green Tourmaline=0.90ct and Screw back butterfly.,01/03/2024,836.08,0,0.0000,0.0000,0,Each,0
18KES002,Divya,Disc -18k WG Bezel Set Stud Earrings set with Blue Topaz=1.35ct 5mm. Screw back butterfly.,01/03/2024,762.97,0,0.0000,0.0000,0,Each,0
18KES001,Divya,Disc -18k WG Bezel Set Stud Earrings set with Sapphire=1.20ct 5mm. Screw back butterfly.,01/03/2024,"1,054.60",0,0.0000,0.0000,0,Each,0
18KER640,Inah Co Ltd - 9k CZ Huggies,18k WG Round Huggie Earrings 10mm Diameter. Half Round. 3.2mm Wide,01/03/2024,634.23,ER540,0.0000,2.0000,2,Each,0
18KER639,Inah Co Ltd - 9k CZ Huggies,18k WG Round Huggie Earrings 13mm Diameter. Half Round 2.3mm Wide,01/03/2024,574.97,ER539,0.0000,1.0000,1,Each,0
18KER541,Inah Co Ltd - 9k CZ Huggies,18k YG Round Huggie Earrings 13mm Diameter. Half Round 3.2mm Wide,01/03/2024,723.87,ER541,0.0000,0.0000,0,Each,0
18KER540,Inah Co Ltd - 9k CZ Huggies,18k YG Round Huggie Earrings 10mm Diameter. Half Round 3.2mm Wide,01/03/2024,608.92,ER540,0.0000,5.0000,5,Each,0
18KER506,Divya,18k WG Oval Huggie Earrings 8x7mm Diameter. 1.7mm Wide,01/03/2024,480.50,ER505,0.0000,3.0000,3,Each,0
18KER505,Divya,18k YG Oval Huggie Earrings 8x7mm Diameter. 1.7mm Wide,01/03/2024,452.22,ER505,0.0000,6.0000,6,Each,0
18KER504,Divya,18k WG Diamond Oval Huggie Earrings 9x7.5mm Diameter. Grain set with 24D=0.08ct 2.3mm Wide,01/03/2024,705.14,ER503,0.0000,2.0000,2,Each,0
18KER503,Divya,18k YG Diamond Oval Huggie Earrings 9x7.5mm Diameter. Grain set with 24D=0.08ct 2.3mm Wide,01/03/2024,705.14,ER503,0.0000,0.0000,0,Each,0
